Datum,Maschine,Monat,Produktion,Ausschuss,Ausschussrate,Gutmenge,Stillstand_min,Kosten_pro_Einheit,Gesamtkosten
2024-10-07 02:00:00,M3,10,77.06091962174231,8.0,10.381397002875689,69.06091962174231,11.026033556246318,23.420334221110092,1804.7924929273058
2024-10-07 03:00:00,M2,10,89.10000000000001,10.0,11.223344556677889,79.10000000000001,22.345318847797163,18.038534189462588,1607.2333962811167
2024-10-07 04:00:00,M2,10,90.0,4.0,4.444444444444445,86.0,10.619922111132622,13.973890225808688,1257.650120322782
2024-10-07 05:00:00,M1,10,119.0,2.0,1.680672268907563,117.0,8.908704349559953,16.97156316485303,2019.6160166175107
2024-10-07 06:00:00,M1,10,114.0,7.0,6.140350877192982,107.0,9.755871665087984,22.90374058075225,2611.0264262057563
2024-10-07 07:00:00,M1,10,108.0,7.0,6.481481481481481,101.0,1.0404535181800583,21.596610724161504,2332.4339582094426
2024-10-07 08:00:00,M3,10,105.95655076938883,11.200000000000001,10.570370513831143,94.75655076938882,12.61198728215864,20.939452257839566,2218.6721362409717
2024-10-07 09:00:00,M3,10,78.42826670863865,11.200000000000001,14.280565502751768,67.22826670863864,3.329202076051171,15.350669058294308,1203.9263670599528
2024-10-07 10:00:00,M2,10,90.0,3.0,3.3333333333333335,87.0,55.377721177931505,21.16439324032935,1904.7953916296415
2024-10-07 11:00:00,M1,10,92.0,6.0,6.521739130434782,86.0,5.872022858881191,21.127962224954608,1943.772524695824
2024-10-07 12:00:00,M3,10,74.53624715645714,9.600000000000001,12.879639593134984,64.93624715645714,4.294779423635607,21.17210912027104,1578.0895582120024
2024-10-07 13:00:00,M1,10,99.0,6.0,6.0606060606060606,93.0,3.4568253892879137,21.576868391336436,2136.1099707423073
2024-10-07 14:00:00,M1,10,87.0,5.0,5.747126436781609,82.0,9.798863706956455,19.461642783049154,1693.1629221252763
2024-10-07 15:00:00,M2,10,79.2,7.0,8.83838383838384,72.2,5.342078168308415,19.737463333050933,1563.207095977634
2024-10-07 16:00:00,M3,10,143.97108578528577,9.600000000000001,6.668005556558182,134.37108578528577,5.01849090673441,20.79447430513774,2993.803044044906
2024-10-07 17:00:00,M1,10,79.0,6.0,7.59493670886076,73.0,0.6914812536603545,15.359357148962339,1213.3892147680247
2024-10-07 18:00:00,M1,10,84.0,4.0,4.761904761904762,80.0,5.6929186549143465,18.31302837046732,1538.2943831192547
2024-10-07 19:00:00,M3,10,168.69886810212614,11.200000000000001,6.639048694280389,157.49886810212615,14.58566299227456,20.65896639726465,3485.144247378405
2024-10-07 20:00:00,M1,10,94.0,5.0,5.319148936170213,89.0,4.375612785144629,18.82682787415925,1769.7218201709695
2024-10-07 21:00:00,M1,10,121.0,6.0,4.958677685950414,115.0,23.101579383505808,20.817849083180725,2518.959739064868
2024-10-07 22:00:00,M2,10,73.8,5.0,6.775067750677508,68.8,28.948486464252177,20.501401149275395,1513.0034048165242
2024-10-07 23:00:00,M3,10,97.74066796549654,11.200000000000001,11.458894473642962,86.54066796549654,20.130007499644826,19.354831668144804,1891.754175604219
2024-10-08 00:00:00,M2,10,100.8,5.0,4.9603174603174605,95.8,6.7771518171471055,24.616795950345548,2481.373031794831
2024-10-08 01:00:00,M3,10,68.69062115588638,4.800000000000001,6.987853536957962,63.89062115588638,19.395527129713763,23.4403320319346,1610.1309673738078
2024-10-08 02:00:00,M2,10,112.5,7.0,6.222222222222222,105.5,2.1420777582935777,25.556391040767576,2875.093992086352
2024-10-08 03:00:00,M1,10,94.0,7.0,7.446808510638298,87.0,33.150469372272305,13.95245303173653,1311.530584983234
2024-10-08 04:00:00,M3,10,107.76171187839007,9.600000000000001,8.90854444743201,98.16171187839007,11.533822995035889,20.985252940806177,2261.4067811022933
2024-10-08 05:00:00,M2,10,81.0,5.0,6.172839506172839,76.0,16.749855690946486,19.54891869601442,1583.4624143771682
2024-10-08 06:00:00,M1,10,122.0,3.0,2.459016393442623,119.0,0.7055238863541398,19.392441895962282,2365.8779113073983
2024-10-08 07:00:00,M2,10,94.5,5.0,5.291005291005291,89.5,52.42646278517776,19.452545813574204,1838.2655793827623
2024-10-08 08:00:00,M1,10,131.0,4.0,3.0534351145038165,127.0,9.797151739797709,22.383743218921804,2932.270361678756
2024-10-08 09:00:00,M1,10,118.0,6.0,5.084745762711865,112.0,2.7524654710768814,19.166698256238753,2261.670394236173
2024-10-08 10:00:00,M1,10,113.0,6.0,5.3097345132743365,107.0,5.284387486335509,21.10086226168583,2384.3974355704986
2024-10-08 11:00:00,M2,10,77.4,7.0,9.04392764857881,70.4,24.664502069814652,19.922942134949295,1542.0357212450756
2024-10-08 12:00:00,M3,10,85.4303083457869,8.0,9.364358100662914,77.4303083457869,19.523586324875826,19.718444647716794,1684.552806353777
2024-10-08 13:00:00,M2,10,85.5,6.0,7.017543859649122,79.5,0.4327781543272977,24.203957999724903,2069.438408976479
2024-10-08 14:00:00,M3,10,125.9559676924392,6.4,5.08114074882708,119.5559676924392,3.1876945657846214,23.134172616778585,2913.887098710275
2024-10-08 15:00:00,M1,10,102.0,3.0,2.941176470588235,99.0,4.836849637941587,21.997205736380916,2243.7149851108534
2024-10-08 16:00:00,M1,10,86.0,4.0,4.651162790697675,82.0,2.0556993518724918,25.957073746375713,2232.308342188311
2024-10-08 17:00:00,M1,10,98.0,6.0,6.122448979591836,92.0,20.514403946272335,15.735304304790208,1542.0598218694404
2024-10-08 18:00:00,M1,10,99.0,4.0,4.040404040404041,95.0,1.3976509352739197,14.072283458344192,1393.156062376075
2024-10-08 19:00:00,M1,10,85.0,2.0,2.3529411764705883,83.0,1.8497858948435995,21.071739957586676,1791.0978963948673
2024-10-08 20:00:00,M3,10,125.50484182397794,8.0,6.374256071506864,117.50484182397794,17.493138268044245,19.515262175487603,2449.2598924880313
2024-10-08 21:00:00,M3,10,114.99473479107462,6.4,5.565472203251465,108.59473479107461,15.070439876243466,22.732233560542987,2614.0871695034066
2024-10-08 22:00:00,M3,10,109.44168606018893,8.0,7.309828903403674,101.44168606018893,7.578417111981635,21.640156752359616,2368.3352415850186
2024-10-08 23:00:00,M1,10,107.0,6.0,5.607476635514018,101.0,9.298647313535222,23.454208184963264,2509.600275791069
2024-10-09 00:00:00,M3,10,63.36667552025929,14.4,22.724878466120728,48.966675520259294,6.998459576116794,21.577488404865026,1367.2937062932394
2024-10-09 01:00:00,M1,10,88.0,3.0,3.4090909090909087,85.0,16.599875285149274,20.226687750434888,1779.94852203827
2024-10-09 02:00:00,M1,10,125.0,8.0,6.4,117.0,4.421205425113564,18.061859558943453,2257.7324448679315
2024-10-09 03:00:00,M3,10,135.6575819233625,8.0,5.897200795248928,127.6575819233625,29.79789684486142,20.135492229582493,2731.532186701816
2024-10-09 04:00:00,M2,10,68.4,7.0,10.23391812865497,61.400000000000006,23.81853710000589,16.169197620521754,1105.973117243688
2024-10-09 05:00:00,M1,10,107.0,6.0,5.607476635514018,101.0,1.9728767448530307,14.356903248342089,1536.1886475726035
2024-10-09 06:00:00,M2,10,79.2,5.0,6.313131313131313,74.2,4.492742701898935,17.519291748702532,1387.5279064972406
2024-10-09 07:00:00,M1,10,69.0,6.0,8.695652173913043,63.0,7.467583745459175,17.990468146627833,1241.3423021173205
2024-10-09 08:00:00,M2,10,112.5,2.0,1.7777777777777777,110.5,6.10855654728103,27.276851701922705,3068.6458164663045
2024-10-09 09:00:00,M2,10,90.9,4.0,4.4004400440044,86.9,14.545462585974319,20.345111293909916,1849.3706166164116
2024-10-09 10:00:00,M3,10,100.73684793628749,8.0,7.941483343870079,92.73684793628749,14.344447260189128,16.871506658451594,1699.5824007085
2024-10-09 11:00:00,M1,10,81.0,2.0,2.4691358024691357,79.0,31.95099525525559,17.96392878412136,1455.0782315138301
2024-10-09 12:00:00,M1,10,83.0,5.0,6.024096385542169,78.0,0.7554224072153536,18.454425073911395,1531.7172811346459
2024-10-09 13:00:00,M2,10,68.4,3.0,4.385964912280701,65.4,4.570580157433711,21.906645366555736,1498.4145430724125
2024-10-09 14:00:00,M2,10,108.9,6.0,5.509641873278237,102.9,3.304452089916711,25.561380132351136,2783.634296413039
2024-10-09 15:00:00,M1,10,75.0,6.0,8.0,69.0,3.0824807664117837,19.23370393847573,1442.5277953856798
2024-10-09 16:00:00,M2,10,111.60000000000001,8.0,7.168458781362006,103.60000000000001,29.959403327159716,18.161340977412376,2026.8056530792212
2024-10-09 17:00:00,M3,10,67.3849186029653,9.600000000000001,14.246511235790896,57.7849186029653,18.433572815671674,18.107328056658247,1220.1608272151059
2024-10-09 18:00:00,M3,10,107.44747629504332,4.800000000000001,4.467298968306648,102.64747629504332,2.057749003055798,20.218256513594355,2172.4006374715345
2024-10-09 19:00:00,M3,10,147.9265175550433,6.4,4.326472430893648,141.52651755504328,6.31240758610264,15.428162934606751,2282.234415188174
2024-10-09 20:00:00,M3,10,92.83129537213517,3.2,3.44711337612179,89.63129537213517,2.627068533463088,17.56125587486934,1630.2341312256397
2024-10-09 21:00:00,M2,10,90.9,6.0,6.6006600660066,84.9,2.2535058715408134,23.723748857869694,2156.4887711803553
2024-10-09 22:00:00,M3,10,93.19996609396551,6.4,6.866955287888657,86.79996609396551,16.130742024801215,25.538075639655652,2380.1477837210336
2024-10-09 23:00:00,M1,10,95.0,5.0,5.263157894736842,90.0,3.4821720200790707,19.505289270922514,1853.0024807376387
2024-10-10 00:00:00,M1,10,89.0,5.0,5.617977528089887,84.0,5.3957987907572,20.449177976383222,1819.9768398981068
2024-10-10 01:00:00,M1,10,113.0,2.0,1.7699115044247788,111.0,2.560851260912345,15.92127169407252,1799.1037014301946
2024-10-10 02:00:00,M2,10,97.2,6.0,6.172839506172839,91.2,6.485203173365342,19.70462009700856,1915.2890734292323
2024-10-10 03:00:00,M1,10,104.0,7.0,6.730769230769231,97.0,3.683885140178567,16.511329826554512,1717.1783019616691
2024-10-10 04:00:00,M3,10,158.04244554918733,6.4,4.049545030615296,151.64244554918733,24.926431119536026,20.66875094523597,3266.53994583217
2024-10-10 05:00:00,M1,10,104.0,4.0,3.8461538461538463,100.0,6.03442678905958,14.879173991073134,1547.434095071606
2024-10-10 06:00:00,M1,10,103.0,6.0,5.825242718446602,97.0,5.097892330480695,16.706440913939765,1720.7634141357958
2024-10-10 07:00:00,M2,10,88.2,4.0,4.535147392290249,84.2,21.440110484367878,20.606164896652437,1817.463743884745
2024-10-10 08:00:00,M1,10,89.0,5.0,5.617977528089887,84.0,8.210632027415468,18.526388872375062,1648.8486096413806
2024-10-10 09:00:00,M1,10,89.0,6.0,6.741573033707865,83.0,4.499139626369217,19.11617469093097,1701.3395474928561
2024-10-10 10:00:00,M1,10,102.0,7.0,6.862745098039216,95.0,23.86147377631666,18.321136370807146,1868.755909822329
2024-10-10 11:00:00,M2,10,103.5,5.0,4.830917874396135,98.5,2.6844397320423483,18.83490926867446,1949.4131093078065
2024-10-10 12:00:00,M2,10,98.10000000000001,3.0,3.0581039755351678,95.10000000000001,6.246251977652804,24.161502766161142,2370.2434213604083
2024-10-10 13:00:00,M3,10,101.57374502594972,9.600000000000001,9.451261246247665,91.97374502594971,10.921798451936567,17.03618825232968,1730.4294417562148
2024-10-10 14:00:00,M2,10,74.7,4.0,5.35475234270415,70.7,16.616363594689098,18.840037714467464,1407.3508172707195
2024-10-10 15:00:00,M2,10,97.2,5.0,5.1440329218107,92.2,42.24480772799306,18.95912671294171,1842.8271164979344
2024-10-10 16:00:00,M1,10,94.0,3.0,3.1914893617021276,91.0,5.272364720638228,23.587914972892438,2217.264007451889
2024-10-10 17:00:00,M1,10,103.0,3.0,2.912621359223301,100.0,6.236599551944374,19.106257204879718,1967.9444921026109
2024-10-10 18:00:00,M3,10,132.30131114848052,9.600000000000001,7.256163916037092,122.70131114848053,1.2286163685099452,12.994157974188035,1719.1441372555605
2024-10-10 19:00:00,M1,10,83.0,5.0,6.024096385542169,78.0,0.4875736513743385,16.45902459830594,1366.0990416593932
2024-10-10 20:00:00,M1,10,102.0,4.0,3.9215686274509802,98.0,3.5360353770414745,21.885470992157504,2232.3180412000656
2024-10-10 21:00:00,M3,10,92.10053648498584,4.800000000000001,5.211696026094803,87.30053648498584,0.12728726144335564,25.759599127281216,2372.472899260773
2024-10-10 22:00:00,M2,10,103.5,7.0,6.763285024154589,96.5,4.099290677509693,23.074494595246545,2388.2101906080175
2024-10-10 23:00:00,M1,10,92.0,6.0,6.521739130434782,86.0,3.1571641465898805,19.37097683362364,1782.1298686933749
2024-10-11 00:00:00,M1,10,99.0,9.0,9.090909090909092,90.0,7.022101611522931,18.37277842313152,1818.9050638900205
2024-10-11 01:00:00,M3,10,112.90588706626471,4.800000000000001,4.25132836269456,108.10588706626471,2.4893773697090897,20.44797024337939,2308.6962190333347
2024-10-11 02:00:00,M3,10,74.24513249860357,3.2,4.3100468573615744,71.04513249860356,8.235355071672549,17.112789278090702,1270.5413073725267
2024-10-11 03:00:00,M2,10,82.8,6.0,7.246376811594203,76.8,4.394295793813324,31.348631009761665,2595.6666476082655
2024-10-11 04:00:00,M2,10,81.9,5.0,6.105006105006105,76.9,10.942313070271858,17.782498325161885,1456.3866128307586
2024-10-11 05:00:00,M2,10,88.2,5.0,5.668934240362812,83.2,13.547121649812713,18.29891363508464,1613.9641826144655
2024-10-11 06:00:00,M3,10,119.5551324222117,4.800000000000001,4.014884098031601,114.7551324222117,8.10911182253557,17.41893435731184,2082.5230037422302
2024-10-11 07:00:00,M3,10,66.17085927234443,8.0,12.08991403160384,58.17085927234443,8.770031736828525,15.879159835684522,1050.7376508501445
2024-10-11 08:00:00,M1,10,107.0,4.0,3.7383177570093453,103.0,11.781243089012971,20.124974145939785,2153.372233615557
2024-10-11 09:00:00,M3,10,109.82973303522243,4.800000000000001,4.370401226834121,105.02973303522243,1.7611362698383812,18.45116182002103,2026.4861768825988
2024-10-11 10:00:00,M1,10,95.0,4.0,4.2105263157894735,91.0,3.0769044038023585,19.03129727917647,1807.9732415217647
2024-10-11 11:00:00,M1,10,100.0,2.0,2.0,98.0,11.184548268980784,22.588907202574394,2258.890720257439
2024-10-11 12:00:00,M2,10,100.8,7.0,6.944444444444445,93.8,17.052412151782587,22.127052259219848,2230.406867729361
2024-10-11 13:00:00,M2,10,89.10000000000001,5.0,5.611672278338944,84.10000000000001,5.4509328957985135,18.83914260459036,1678.5676060690014
2024-10-11 14:00:00,M3,10,105.83610091974762,8.0,7.558857450791921,97.83610091974762,7.57814556680355,16.762882500484316,1774.1181240271294
2024-10-11 15:00:00,M1,10,96.0,8.0,8.333333333333332,88.0,4.8157518740785905,22.1208154022473,2123.5982786157406
2024-10-11 16:00:00,M2,10,76.5,4.0,5.228758169934641,72.5,21.870013989822358,24.307626612035072,1859.533435820683
2024-10-11 17:00:00,M3,10,92.3232320169196,4.800000000000001,5.199124743726833,87.52323201691961,8.064385169539554,17.682405394592003,1632.4968158621484
2024-10-11 18:00:00,M3,10,133.83536332592496,9.600000000000001,7.1729920713267905,124.23536332592496,6.099199252791809,16.220223971346748,2170.8395684330694
2024-10-11 19:00:00,M1,10,122.0,3.0,2.459016393442623,119.0,15.620111113703413,18.610011535015595,2270.4214072719024
2024-10-11 20:00:00,M1,10,104.0,1.0,0.9615384615384616,103.0,8.713872817695922,19.088452362670104,1985.1990457176908
2024-10-11 21:00:00,M2,10,108.9,6.0,5.509641873278237,102.9,3.9647148588643235,21.409807283132825,2331.5280131331647
2024-10-11 22:00:00,M1,10,97.0,5.0,5.154639175257731,92.0,2.026055718363182,20.720543649998856,2009.892734049889
2024-10-11 23:00:00,M3,10,90.36015508367319,6.4,7.082767835085743,83.96015508367319,5.418243918429112,22.54418445655682,2037.096003729409
2024-10-12 00:00:00,M3,10,112.74000302174144,3.2,2.838389138044367,109.54000302174144,3.3759015382131334,17.507278899129172,1973.770675990293
2024-10-12 01:00:00,M1,10,92.0,6.0,6.521739130434782,86.0,0.5454861636507525,15.70572160631497,1444.9263877809772
2024-10-12 02:00:00,M1,10,119.0,4.0,3.361344537815126,115.0,21.144713515184318,19.05231252588876,2267.2251905807625
2024-10-12 03:00:00,M1,10,109.0,7.0,6.422018348623854,102.0,0.05582701264959612,21.962057236189697,2393.864238744677
2024-10-12 04:00:00,M3,10,98.14302872030571,9.600000000000001,9.781642287970037,88.5430287203057,4.015858658322806,17.488770619217686,1716.4009171647199
2024-10-12 05:00:00,M1,10,85.0,3.0,3.5294117647058822,82.0,2.728232388061476,21.843295358065994,1856.6801054356094
2024-10-12 06:00:00,M2,10,102.60000000000001,2.0,1.949317738791423,100.60000000000001,14.206242309720604,21.773573639328646,2233.968655395119
2024-10-12 07:00:00,M2,10,80.10000000000001,6.0,7.490636704119849,74.10000000000001,33.455423796808866,18.711200123889554,1498.7671299235535
2024-10-12 08:00:00,M2,10,57.6,6.0,10.416666666666666,51.6,11.91387694074716,25.447250959787944,1465.7616552837856
2024-10-12 09:00:00,M1,10,113.0,6.0,5.3097345132743365,107.0,5.990082623035593,18.626147077360116,2104.754619741693
2024-10-12 10:00:00,M1,10,100.0,5.0,5.0,95.0,29.23548416118681,22.666653656727817,2266.6653656727817
2024-10-12 11:00:00,M3,10,131.80948398759458,11.200000000000001,8.49711239371372,120.60948398759457,1.6403295095355857,15.134384296211369,1994.8553845535753
2024-10-12 12:00:00,M3,10,82.8767295089229,17.6,21.236359234114204,65.2767295089229,16.644873486725295,19.497434944634566,1615.8836420243001
2024-10-12 13:00:00,M3,10,115.2966916712985,12.8,11.101792960800436,102.4966916712985,2.0775190578168643,27.002806458478474,3113.3342505029404
2024-10-12 14:00:00,M1,10,122.0,6.0,4.918032786885246,116.0,6.089045588552815,23.585702811035986,2877.4557429463903
2024-10-12 15:00:00,M1,10,102.0,7.0,6.862745098039216,95.0,14.634484496775507,18.218582954703614,1858.2954613797685
2024-10-12 16:00:00,M2,10,83.7,5.0,5.973715651135006,78.7,4.427001659599823,22.129958516672165,1852.2775278454603
2024-10-12 17:00:00,M1,10,99.0,1.0,1.0101010101010102,98.0,10.793284769536939,18.379940892783218,1819.6141483855386
2024-10-12 18:00:00,M3,10,84.13406037110606,12.8,15.213814647172159,71.33406037110606,7.451943669998043,16.500092147652424,1388.219748879402
2024-10-12 19:00:00,M2,10,51.300000000000004,4.0,7.797270955165692,47.300000000000004,7.840074514580692,20.677140036461456,1060.7372838704728
2024-10-12 20:00:00,M1,10,107.0,2.0,1.8691588785046727,105.0,3.919503181219209,20.657295567838126,2210.3306257586796
2024-10-12 21:00:00,M3,10,130.4320248299636,11.200000000000001,8.586848218143334,119.2320248299636,27.51432375479876,20.562106929183095,2681.9572415435764
2024-10-12 22:00:00,M3,10,95.15994428538676,16.0,16.813797149791988,79.15994428538676,12.967796374404415,15.640761105109622,1488.3739553432758
2024-10-12 23:00:00,M1,10,94.0,6.0,6.382978723404255,88.0,0.2895876419967542,18.82052629600195,1769.1294718241834
2024-10-13 00:00:00,M2,10,95.4,5.0,5.2410901467505235,90.4,5.432747496211073,14.60798603981604,1393.6018681984503
2024-10-13 01:00:00,M1,10,126.0,7.0,5.555555555555555,119.0,2.3924441226348265,19.612477512643903,2471.172166593132
2024-10-13 02:00:00,M1,10,107.0,6.0,5.607476635514018,101.0,5.36334123866796,21.425833931756387,2292.5642306979335
2024-10-13 03:00:00,M1,10,103.0,2.0,1.9417475728155338,101.0,4.833938696242029,20.39858728314515,2101.0544901639505
2024-10-13 04:00:00,M2,10,84.60000000000001,3.0,3.546099290780141,81.60000000000001,5.518317533115343,26.748260505751322,2262.902838786562
2024-10-13 05:00:00,M3,10,97.17637904786655,6.4,6.585962620450725,90.77637904786654,3.443471530184265,11.849999980531475,1151.5400898253379
2024-10-13 06:00:00,M2,10,90.0,6.0,6.666666666666667,84.0,43.24187512929584,21.56379979136051,1940.7419812224457
2024-10-13 07:00:00,M1,10,101.0,7.0,6.9306930693069315,94.0,23.50755286562015,21.62094005482297,2183.71494553712
2024-10-13 08:00:00,M2,10,63.9,4.0,6.259780907668231,59.9,16.105463923519977,29.259841327991662,1869.7038608586672
2024-10-13 09:00:00,M1,10,89.0,7.0,7.865168539325842,82.0,6.4552325968572175,20.658787773753676,1838.6321118640772
2024-10-13 10:00:00,M3,10,86.55739143028497,12.8,14.787876330942082,73.75739143028497,3.1945538162403375,18.571208055126366,1607.475324960834
2024-10-13 11:00:00,M2,10,86.4,5.0,5.787037037037036,81.4,9.39534811882242,25.79293132221857,2228.5092662396846
2024-10-13 12:00:00,M1,10,63.0,2.0,3.1746031746031744,61.0,1.4544556299486073,15.768678675252007,993.4267565408765
2024-10-13 13:00:00,M1,10,124.0,6.0,4.838709677419355,118.0,3.149856841499626,21.760722251250108,2698.3295591550136
2024-10-13 14:00:00,M3,10,94.94632320758826,14.4,15.16646407519773,80.54632320758826,15.77909465848077,28.251624212353146,2682.387843605408
2024-10-13 15:00:00,M1,10,93.0,4.0,4.301075268817205,89.0,10.903886496134428,20.75811988355024,1930.5051491701722
2024-10-13 16:00:00,M3,10,93.24434668257841,12.8,13.727373782320177,80.44434668257841,10.22469181627429,19.967597007309937,1861.865537767623
2024-10-13 17:00:00,M1,10,89.0,4.0,4.49438202247191,85.0,20.29154791092207,17.81097683743471,1585.176938531689
2024-10-13 18:00:00,M1,10,70.0,5.0,7.142857142857142,65.0,15.011322582049464,23.46110245723391,1642.2771720063736
2024-10-13 19:00:00,M2,10,92.7,7.0,7.5512405609492985,85.7,0.9093426645505178,17.30747516473174,1604.4029477706324
2024-10-13 20:00:00,M3,10,97.51283007093319,6.4,6.563238904403129,91.11283007093319,34.59680169297157,16.706227152319926,1629.071489430583
2024-10-13 21:00:00,M3,10,103.78531397592627,3.2,3.0832878732170745,100.58531397592627,12.58355699953984,16.934359165137774,1757.5377829349286
2024-10-13 22:00:00,M1,10,98.0,6.0,6.122448979591836,92.0,20.31368370446185,21.529462903365793,2109.8873645298477
2024-10-13 23:00:00,M1,10,82.0,2.0,2.4390243902439024,80.0,2.1193685550059964,14.73395107825991,1208.1839884173125
2024-10-14 00:00:00,M1,10,85.0,7.0,8.235294117647058,78.0,17.485408416446113,15.678194116764915,1332.646499925018
2024-10-14 01:00:00,M2,10,85.5,7.0,8.187134502923977,78.5,1.4577939460720908,23.256112494965986,1988.3976183195919
2024-10-14 02:00:00,M2,10,99.0,8.0,8.080808080808081,91.0,1.747684721210254,24.622567518389445,2437.634184320555
2024-10-14 03:00:00,M3,10,101.94077146618262,4.800000000000001,4.708616514239674,97.14077146618263,2.385857294104063,20.05308891214039,2044.2273539835442
2024-10-14 04:00:00,M3,10,123.5877005679109,4.800000000000001,3.8838816305692343,118.7877005679109,6.858627660169148,23.81527254203994,2943.274771868822
2024-10-14 05:00:00,M1,10,125.0,5.0,4.0,120.0,21.985210300741006,22.006280911439365,2750.7851139299205
2024-10-14 06:00:00,M2,10,101.7,4.0,3.933136676499508,97.7,3.7683733661271948,17.911777745511877,1821.6277967185579
2024-10-14 07:00:00,M3,10,87.42822779201,3.2,3.660145105094359,84.22822779201,0.25881767333907607,17.875982514241137,1562.8654712610619
2024-10-14 08:00:00,M3,10,99.1828663817931,6.4,6.452727404916825,92.7828663817931,2.0222151484067283,17.59343439947948,1744.9672532404159
2024-10-14 09:00:00,M1,10,113.0,5.0,4.424778761061947,108.0,9.80112940628214,21.29075040360063,2405.854795606871
2024-10-14 10:00:00,M1,10,98.0,6.0,6.122448979591836,92.0,6.8696389127904744,15.612837014495105,1530.0580274205201
2024-10-14 11:00:00,M2,10,68.4,5.0,7.309941520467836,63.400000000000006,17.79748300278336,20.16550328972891,1379.3204250174576
2024-10-14 12:00:00,M1,10,92.0,5.0,5.434782608695652,87.0,0.22790094606598085,22.215810246864653,2043.854542711548
2024-10-14 13:00:00,M1,10,66.0,8.0,12.121212121212121,58.0,1.3098173948776255,21.53481711532059,1421.297929611159
2024-10-14 14:00:00,M1,10,96.0,4.0,4.166666666666666,92.0,1.0514729895662696,19.24174745669267,1847.2077558424965
2024-10-14 15:00:00,M2,10,81.0,4.0,4.938271604938271,77.0,16.199772974393717,18.522165964786538,1500.2954431477096
2024-10-14 16:00:00,M1,10,95.0,5.0,5.263157894736842,90.0,12.383710018878855,19.22555271282386,1826.4275077182665
2024-10-14 17:00:00,M1,10,118.0,6.0,5.084745762711865,112.0,5.754188723879641,16.05579344623478,1894.5836266557042
2024-10-14 18:00:00,M1,10,80.0,4.0,5.0,76.0,6.85296137106935,14.540257648781768,1163.2206119025413
2024-10-14 19:00:00,M3,10,86.55448279521762,9.600000000000001,11.091279954514878,76.95448279521761,2.131496021594645,20.78154234143847,1798.7356490501227
2024-10-14 20:00:00,M3,10,66.38710661971979,9.600000000000001,14.460639254834454,56.787106619719786,1.33435030962257,21.745174539472895,1443.5992206164033
2024-10-14 21:00:00,M2,10,104.4,4.0,3.8314176245210727,100.4,11.165402222407089,21.673146367294358,2262.676480745531
2024-10-14 22:00:00,M2,10,105.3,4.0,3.798670465337132,101.3,2.8263053399041476,25.31624662000942,2665.8007690869917
2024-10-14 23:00:00,M3,10,151.1190060100569,14.4,9.528913920358692,136.7190060100569,12.502578179853227,17.009248258560763,2570.4206898119937
2024-10-15 00:00:00,M1,10,105.0,5.0,4.761904761904762,100.0,7.763783662323112,19.58927068862513,2056.8734223056385
2024-10-15 01:00:00,M1,10,82.0,-0.0,-0.0,82.0,11.874018118497887,17.711368236893225,1452.3321954252444
2024-10-15 02:00:00,M1,10,103.0,4.0,3.8834951456310676,99.0,4.963041881300116,22.566582751180047,2324.3580233715447
2024-10-15 03:00:00,M1,10,83.0,6.0,7.228915662650602,77.0,0.042576749982107795,18.56781954822095,1541.1290225023388
2024-10-15 04:00:00,M1,10,101.0,5.0,4.9504950495049505,96.0,4.618819088258987,16.557273303514418,1672.284603654956
2024-10-15 05:00:00,M3,10,105.40013172350211,8.0,7.590123341578482,97.40013172350211,6.900452412939725,20.918166506479427,2204.7775051970816
2024-10-15 06:00:00,M2,10,81.9,6.0,7.326007326007325,75.9,13.438140982757389,24.29270873738673,1989.5728455919732
2024-10-15 07:00:00,M2,10,90.0,3.0,3.3333333333333335,87.0,7.228900303405258,33.79462508941126,3041.5162580470137
2024-10-15 08:00:00,M3,10,110.01352206395848,8.0,7.271833361856232,102.01352206395848,2.825674446768705,16.274781797871526,1790.446066406249
2024-10-15 09:00:00,M1,10,127.0,5.0,3.937007874015748,122.0,1.0351703798747187,15.241992611000695,1935.7330615970882
2024-10-15 10:00:00,M1,10,108.0,5.0,4.62962962962963,103.0,2.6188809235433825,20.309904053437606,2193.4696377712617
2024-10-15 11:00:00,M2,10,120.60000000000001,4.0,3.3167495854063014,116.60000000000001,1.538772619028777,19.23918970623266,2320.2462785716593
2024-10-15 12:00:00,M2,10,92.7,4.0,4.314994606256742,88.7,8.00714999773227,19.907215362715196,1845.3988641236988
2024-10-15 13:00:00,M1,10,127.0,6.0,4.724409448818897,121.0,12.356386776846872,20.670222356757478,2625.1182393081995
2024-10-15 14:00:00,M2,10,96.3,3.0,3.115264797507788,93.3,11.956438607423308,20.792298777107757,2002.2983722354768
2024-10-15 15:00:00,M2,10,93.60000000000001,4.0,4.2735042735042725,89.60000000000001,9.385822796996129,23.9815362797456,2244.6717957841884
2024-10-15 16:00:00,M2,10,87.3,8.0,9.16380297823597,79.3,3.192790456809462,21.091331366985358,1841.2732283378216
2024-10-15 17:00:00,M2,10,93.60000000000001,6.0,6.41025641025641,87.60000000000001,30.077762212068894,23.09171312742807,2161.3843487272675
2024-10-15 18:00:00,M1,10,106.0,7.0,6.60377358490566,99.0,8.66475553422891,19.34355926812684,2050.4172824214447
2024-10-15 19:00:00,M1,10,79.0,5.0,6.329113924050633,74.0,9.216828993451687,16.440970745786572,1298.836688917139
